,param,initial_risk,operator_intervention,cumlative_risk,travel_time,request_time
810,param_13_9,"[0.0, 0.5]","[-1, -1]",0,-4,6
811,param_13_9,"[0.25, 0.5]","[-1, -1]",0,-4,7
812,param_13_9,"[0.5, 0.5]","[-1, -1]",0,0,11
813,param_13_9,"[0.75, 0.5]","[-1, -1]",0,0,11
814,param_13_9,"[1.0, 0.5]","[-1, -1]",0,0,11
815,param_13_9,"[0.0, 0.75]","[-1, -1]",0,-4,6
816,param_13_9,"[0.25, 0.75]","[-1, -1]",0,-4,7
817,param_13_9,"[0.5, 0.75]","[-1, -1]",0,0,11
818,param_13_9,"[0.75, 0.75]","[-1, -1]",0,0,11
819,param_13_9,"[1.0, 0.75]","[-1, -1]",0,0,11
820,param_13_9,"[0.0, 1.0]","[-1, -1]",0,-4,6
821,param_13_9,"[0.25, 1.0]","[-1, -1]",0,-4,7
822,param_13_9,"[0.5, 1.0]","[-1, -1]",0,0,11
823,param_13_9,"[0.75, 1.0]","[-1, -1]",0,0,11
824,param_13_9,"[1.0, 1.0]","[-1, -1]",0,0,11
825,param_13_9,"[0.0, 0.0]","[-1, 0]",0,-10,-12
826,param_13_9,"[0.25, 0.0]","[-1, 0]",0,-7,-6
827,param_13_9,"[0.5, 0.0]","[-1, 0]",0,0,-1
828,param_13_9,"[0.75, 0.0]","[-1, 0]",0,0,-1
829,param_13_9,"[1.0, 0.0]","[-1, 0]",0,0,-1
830,param_13_9,"[0.0, 0.25]","[-1, 0]",0,-10,-6
831,param_13_9,"[0.25, 0.25]","[-1, 0]",0,-7,0
832,param_13_9,"[0.5, 0.25]","[-1, 0]",0,0,7
833,param_13_9,"[0.75, 0.25]","[-1, 0]",0,0,7
834,param_13_9,"[1.0, 0.25]","[-1, 0]",0,0,7
835,param_13_9,"[0.0, 0.5]","[-1, 0]",0,-10,-6
836,param_13_9,"[0.25, 0.5]","[-1, 0]",0,-7,0
837,param_13_9,"[0.5, 0.5]","[-1, 0]",0,0,5
838,param_13_9,"[0.75, 0.5]","[-1, 0]",0,0,5
839,param_13_9,"[1.0, 0.5]","[-1, 0]",0,0,5
840,param_13_9,"[0.0, 0.75]","[-1, 0]",0,-10,-6
841,param_13_9,"[0.25, 0.75]","[-1, 0]",0,-7,0
842,param_13_9,"[0.5, 0.75]","[-1, 0]",0,0,5
843,param_13_9,"[0.75, 0.75]","[-1, 0]",0,0,5
844,param_13_9,"[1.0, 0.75]","[-1, 0]",0,0,5
845,param_13_9,"[0.0, 1.0]","[-1, 0]",0,-10,-6
846,param_13_9,"[0.25, 1.0]","[-1, 0]",0,-7,0
847,param_13_9,"[0.5, 1.0]","[-1, 0]",0,0,5
848,param_13_9,"[0.75, 1.0]","[-1, 0]",0,0,5
849,param_13_9,"[1.0, 1.0]","[-1, 0]",0,0,5
850,param_13_9,"[0.0, 0.0]","[0, -1]",0,0,-12
851,param_13_9,"[0.25, 0.0]","[0, -1]",0,0,-6
852,param_13_9,"[0.5, 0.0]","[0, -1]",0,0,-6
853,param_13_9,"[0.75, 0.0]","[0, -1]",0,0,-6
854,param_13_9,"[1.0, 0.0]","[0, -1]",0,0,-6
855,param_13_9,"[0.0, 0.25]","[0, -1]",-0.5,3,-6
856,param_13_9,"[0.25, 0.25]","[0, -1]",-0.5,10,7
857,param_13_9,"[0.5, 0.25]","[0, -1]",-0.5,3,0
858,param_13_9,"[0.75, 0.25]","[0, -1]",-0.5,3,0
859,param_13_9,"[1.0, 0.25]","[0, -1]",-0.5,3,0
860,param_13_9,"[0.0, 0.5]","[0, -1]",0,0,6
861,param_13_9,"[0.25, 0.5]","[0, -1]",0,0,7
862,param_13_9,"[0.5, 0.5]","[0, -1]",0,0,4
863,param_13_9,"[0.75, 0.5]","[0, -1]",0,0,4
864,param_13_9,"[1.0, 0.5]","[0, -1]",0,0,4
865,param_13_9,"[0.0, 0.75]","[0, -1]",0,0,6
866,param_13_9,"[0.25, 0.75]","[0, -1]",0,0,7
867,param_13_9,"[0.5, 0.75]","[0, -1]",0,0,4
868,param_13_9,"[0.75, 0.75]","[0, -1]",0,0,4
869,param_13_9,"[1.0, 0.75]","[0, -1]",0,0,4
870,param_13_9,"[0.0, 1.0]","[0, -1]",0,0,6
871,param_13_9,"[0.25, 1.0]","[0, -1]",0,0,7
872,param_13_9,"[0.5, 1.0]","[0, -1]",0,0,4
873,param_13_9,"[0.75, 1.0]","[0, -1]",0,0,4
874,param_13_9,"[1.0, 1.0]","[0, -1]",0,0,4
875,param_13_9,"[0.0, 0.0]","[0, 0]",0,0,-12
876,param_13_9,"[0.25, 0.0]","[0, 0]",0,0,-6
877,param_13_9,"[0.5, 0.0]","[0, 0]",0,0,-6
878,param_13_9,"[0.75, 0.0]","[0, 0]",0,0,-6
879,param_13_9,"[1.0, 0.0]","[0, 0]",0,0,-6
880,param_13_9,"[0.0, 0.25]","[0, 0]",-0.5,0,-6
881,param_13_9,"[0.25, 0.25]","[0, 0]",-0.5,0,0
882,param_13_9,"[0.5, 0.25]","[0, 0]",-0.5,0,0
883,param_13_9,"[0.75, 0.25]","[0, 0]",-0.5,0,0
884,param_13_9,"[1.0, 0.25]","[0, 0]",-0.5,0,0
885,param_13_9,"[0.0, 0.5]","[0, 0]",0,-5,-6
886,param_13_9,"[0.25, 0.5]","[0, 0]",0,-5,0
887,param_13_9,"[0.5, 0.5]","[0, 0]",0,-4,-1
888,param_13_9,"[0.75, 0.5]","[0, 0]",0,-4,-1
889,param_13_9,"[1.0, 0.5]","[0, 0]",0,-4,-1
890,param_13_9,"[0.0, 0.75]","[0, 0]",0,-5,-6
891,param_13_9,"[0.25, 0.75]","[0, 0]",0,-5,0
892,param_13_9,"[0.5, 0.75]","[0, 0]",0,-4,-1
893,param_13_9,"[0.75, 0.75]","[0, 0]",0,-4,-1
894,param_13_9,"[1.0, 0.75]","[0, 0]",0,-4,-1
895,param_13_9,"[0.0, 1.0]","[0, 0]",0,-5,-6
896,param_13_9,"[0.25, 1.0]","[0, 0]",0,-5,0
897,param_13_9,"[0.5, 1.0]","[0, 0]",0,-4,-1
898,param_13_9,"[0.75, 1.0]","[0, 0]",0,-4,-1
899,param_13_9,"[1.0, 1.0]","[0, 0]",0,-4,-1
900,param_13_10,"[0.0, 0.0]","[-1, -1]",0,-16,-12
901,param_13_10,"[0.25, 0.0]","[-1, -1]",0,-12,-6
902,param_13_10,"[0.5, 0.0]","[-1, -1]",0,-8,0
903,param_13_10,"[0.75, 0.0]","[-1, -1]",0,-8,0
904,param_13_10,"[1.0, 0.0]","[-1, -1]",0,-8,0
905,param_13_10,"[0.0, 0.25]","[-1, -1]",0,-12,-6
906,param_13_10,"[0.25, 0.25]","[-1, -1]",0,-5,0
907,param_13_10,"[0.5, 0.25]","[-1, -1]",0,-5,1
908,param_13_10,"[0.75, 0.25]","[-1, -1]",0,-5,1
909,param_13_10,"[1.0, 0.25]","[-1, -1]",0,-5,1
910,param_13_10,"[0.0, 0.5]","[-1, -1]",0,-5,0
911,param_13_10,"[0.25, 0.5]","[-1, -1]",0,-3,-1
912,param_13_10,"[0.5, 0.5]","[-1, -1]",0,0,5
913,param_13_10,"[0.75, 0.5]","[-1, -1]",0,0,5
914,param_13_10,"[1.0, 0.5]","[-1, -1]",0,0,5
915,param_13_10,"[0.0, 0.75]","[-1, -1]",0,-5,0
916,param_13_10,"[0.25, 0.75]","[-1, -1]",0,-3,-1
917,param_13_10,"[0.5, 0.75]","[-1, -1]",0,0,5
918,param_13_10,"[0.75, 0.75]","[-1, -1]",0,0,5
919,param_13_10,"[1.0, 0.75]","[-1, -1]",0,0,5
920,param_13_10,"[0.0, 1.0]","[-1, -1]",0,-5,0
921,param_13_10,"[0.25, 1.0]","[-1, -1]",0,-3,-1
922,param_13_10,"[0.5, 1.0]","[-1, -1]",0,0,5
923,param_13_10,"[0.75, 1.0]","[-1, -1]",0,0,5
924,param_13_10,"[1.0, 1.0]","[-1, -1]",0,0,5
925,param_13_10,"[0.0, 0.0]","[-1, 0]",0,-8,-12
926,param_13_10,"[0.25, 0.0]","[-1, 0]",0,-4,-6
927,param_13_10,"[0.5, 0.0]","[-1, 0]",0,0,0
928,param_13_10,"[0.75, 0.0]","[-1, 0]",0,0,0
929,param_13_10,"[1.0, 0.0]","[-1, 0]",0,0,0
930,param_13_10,"[0.0, 0.25]","[-1, 0]",0,-8,-6
931,param_13_10,"[0.25, 0.25]","[-1, 0]",0,0,0
932,param_13_10,"[0.5, 0.25]","[-1, 0]",0,0,1
933,param_13_10,"[0.75, 0.25]","[-1, 0]",0,0,1
934,param_13_10,"[1.0, 0.25]","[-1, 0]",0,0,1
935,param_13_10,"[0.0, 0.5]","[-1, 0]",0,-8,-6
936,param_13_10,"[0.25, 0.5]","[-1, 0]",0,-2,-1
937,param_13_10,"[0.5, 0.5]","[-1, 0]",0,0,0
938,param_13_10,"[0.75, 0.5]","[-1, 0]",0,0,0
939,param_13_10,"[1.0, 0.5]","[-1, 0]",0,0,0
940,param_13_10,"[0.0, 0.75]","[-1, 0]",0,-8,-6
941,param_13_10,"[0.25, 0.75]","[-1, 0]",0,-2,-1
942,param_13_10,"[0.5, 0.75]","[-1, 0]",0,0,0
943,param_13_10,"[0.75, 0.75]","[-1, 0]",0,0,0
944,param_13_10,"[1.0, 0.75]","[-1, 0]",0,0,0
945,param_13_10,"[0.0, 1.0]","[-1, 0]",0,-8,-6
946,param_13_10,"[0.25, 1.0]","[-1, 0]",0,-2,-1
947,param_13_10,"[0.5, 1.0]","[-1, 0]",0,0,0
948,param_13_10,"[0.75, 1.0]","[-1, 0]",0,0,0
949,param_13_10,"[1.0, 1.0]","[-1, 0]",0,0,0
950,param_13_10,"[0.0, 0.0]","[0, -1]",0,0,-12
951,param_13_10,"[0.25, 0.0]","[0, -1]",0,0,-6
952,param_13_10,"[0.5, 0.0]","[0, -1]",0,0,-6
953,param_13_10,"[0.75, 0.0]","[0, -1]",0,0,-6
954,param_13_10,"[1.0, 0.0]","[0, -1]",0,0,-6
955,param_13_10,"[0.0, 0.25]","[0, -1]",-0.5,4,-6
956,param_13_10,"[0.25, 0.25]","[0, -1]",0,0,-6
957,param_13_10,"[0.5, 0.25]","[0, -1]",-0.5,0,-1
958,param_13_10,"[0.75, 0.25]","[0, -1]",-0.5,0,-1
959,param_13_10,"[1.0, 0.25]","[0, -1]",-0.5,0,-1
960,param_13_10,"[0.0, 0.5]","[0, -1]",0,0,0
961,param_13_10,"[0.25, 0.5]","[0, -1]",0,0,0
962,param_13_10,"[0.5, 0.5]","[0, -1]",0,0,-1
963,param_13_10,"[0.75, 0.5]","[0, -1]",0,0,-1
964,param_13_10,"[1.0, 0.5]","[0, -1]",0,0,-1
965,param_13_10,"[0.0, 0.75]","[0, -1]",0,0,0
966,param_13_10,"[0.25, 0.75]","[0, -1]",0,0,0
967,param_13_10,"[0.5, 0.75]","[0, -1]",0,0,-1
968,param_13_10,"[0.75, 0.75]","[0, -1]",0,0,-1
969,param_13_10,"[1.0, 0.75]","[0, -1]",0,0,-1
970,param_13_10,"[0.0, 1.0]","[0, -1]",0,0,0
971,param_13_10,"[0.25, 1.0]","[0, -1]",0,0,0
972,param_13_10,"[0.5, 1.0]","[0, -1]",0,0,-1
973,param_13_10,"[0.75, 1.0]","[0, -1]",0,0,-1
974,param_13_10,"[1.0, 1.0]","[0, -1]",0,0,-1
975,param_13_10,"[0.0, 0.0]","[0, 0]",0,0,-12
976,param_13_10,"[0.25, 0.0]","[0, 0]",0,0,-6
977,param_13_10,"[0.5, 0.0]","[0, 0]",0,0,-6
978,param_13_10,"[0.75, 0.0]","[0, 0]",0,0,-6
979,param_13_10,"[1.0, 0.0]","[0, 0]",0,0,-6
980,param_13_10,"[0.0, 0.25]","[0, 0]",-0.5,0,-6
981,param_13_10,"[0.25, 0.25]","[0, 0]",0,0,-6
982,param_13_10,"[0.5, 0.25]","[0, 0]",-0.5,0,-1
983,param_13_10,"[0.75, 0.25]","[0, 0]",-0.5,0,-1
984,param_13_10,"[1.0, 0.25]","[0, 0]",-0.5,0,-1
985,param_13_10,"[0.0, 0.5]","[0, 0]",0,-6,-6
986,param_13_10,"[0.25, 0.5]","[0, 0]",0,1,0
987,param_13_10,"[0.5, 0.5]","[0, 0]",0,-2,-1
988,param_13_10,"[0.75, 0.5]","[0, 0]",0,-2,-1
989,param_13_10,"[1.0, 0.5]","[0, 0]",0,-2,-1
990,param_13_10,"[0.0, 0.75]","[0, 0]",0,-6,-6
991,param_13_10,"[0.25, 0.75]","[0, 0]",0,1,0
992,param_13_10,"[0.5, 0.75]","[0, 0]",0,-2,-1
993,param_13_10,"[0.75, 0.75]","[0, 0]",0,-2,-1
994,param_13_10,"[1.0, 0.75]","[0, 0]",0,-2,-1
995,param_13_10,"[0.0, 1.0]","[0, 0]",0,-6,-6
996,param_13_10,"[0.25, 1.0]","[0, 0]",0,1,0
997,param_13_10,"[0.5, 1.0]","[0, 0]",0,-2,-1
998,param_13_10,"[0.75, 1.0]","[0, 0]",0,-2,-1
999,param_13_10,"[1.0, 1.0]","[0, 0]",0,-2,-1
1000,param_13_11,"[0.0, 0.0]","[-1, -1]",0,0,-12
1001,param_13_11,"[0.25, 0.0]","[-1, -1]",0,4,-7
1002,param_13_11,"[0.5, 0.0]","[-1, -1]",0,0,-7
1003,param_13_11,"[0.75, 0.0]","[-1, -1]",0,0,-7
1004,param_13_11,"[1.0, 0.0]","[-1, -1]",0,0,-7
1005,param_13_11,"[0.0, 0.25]","[-1, -1]",-0.5,4,-6
1006,param_13_11,"[0.25, 0.25]","[-1, -1]",-0.5,4,0
1007,param_13_11,"[0.5, 0.25]","[-1, -1]",-0.5,0,0
1008,param_13_11,"[0.75, 0.25]","[-1, -1]",-0.5,0,0
1009,param_13_11,"[1.0, 0.25]","[-1, -1]",-0.5,0,0
1010,param_13_11,"[0.0, 0.5]","[-1, -1]",0,2,0
1011,param_13_11,"[0.25, 0.5]","[-1, -1]",0,3,-1
1012,param_13_11,"[0.5, 0.5]","[-1, -1]",0,0,5
1013,param_13_11,"[0.75, 0.5]","[-1, -1]",0,0,5
1014,param_13_11,"[1.0, 0.5]","[-1, -1]",0,0,5
1015,param_13_11,"[0.0, 0.75]","[-1, -1]",0,2,0
1016,param_13_11,"[0.25, 0.75]","[-1, -1]",0,3,-1
1017,param_13_11,"[0.5, 0.75]","[-1, -1]",0,0,5
1018,param_13_11,"[0.75, 0.75]","[-1, -1]",0,0,5
1019,param_13_11,"[1.0, 0.75]","[-1, -1]",0,0,5
1020,param_13_11,"[0.0, 1.0]","[-1, -1]",0,2,0
1021,param_13_11,"[0.25, 1.0]","[-1, -1]",0,3,-1
1022,param_13_11,"[0.5, 1.0]","[-1, -1]",0,0,5
1023,param_13_11,"[0.75, 1.0]","[-1, -1]",0,0,5
1024,param_13_11,"[1.0, 1.0]","[-1, -1]",0,0,5
1025,param_13_11,"[0.0, 0.0]","[-1, 0]",0,0,-12
1026,param_13_11,"[0.25, 0.0]","[-1, 0]",0,4,-7
1027,param_13_11,"[0.5, 0.0]","[-1, 0]",0,0,-7
1028,param_13_11,"[0.75, 0.0]","[-1, 0]",0,0,-7
1029,param_13_11,"[1.0, 0.0]","[-1, 0]",0,0,-7
1030,param_13_11,"[0.0, 0.25]","[-1, 0]",-0.5,0,-6
1031,param_13_11,"[0.25, 0.25]","[-1, 0]",-0.5,4,0
1032,param_13_11,"[0.5, 0.25]","[-1, 0]",-0.5,0,0
1033,param_13_11,"[0.75, 0.25]","[-1, 0]",-0.5,0,0
1034,param_13_11,"[1.0, 0.25]","[-1, 0]",-0.5,0,0
1035,param_13_11,"[0.0, 0.5]","[-1, 0]",0,-6,-6
1036,param_13_11,"[0.25, 0.5]","[-1, 0]",0,-2,-1
1037,param_13_11,"[0.5, 0.5]","[-1, 0]",0,-4,-1
1038,param_13_11,"[0.75, 0.5]","[-1, 0]",0,-4,-1
1039,param_13_11,"[1.0, 0.5]","[-1, 0]",0,-4,-1
1040,param_13_11,"[0.0, 0.75]","[-1, 0]",0,-6,-6
1041,param_13_11,"[0.25, 0.75]","[-1, 0]",0,-2,-1
1042,param_13_11,"[0.5, 0.75]","[-1, 0]",0,-4,-1
1043,param_13_11,"[0.75, 0.75]","[-1, 0]",0,-4,-1
1044,param_13_11,"[1.0, 0.75]","[-1, 0]",0,-4,-1
1045,param_13_11,"[0.0, 1.0]","[-1, 0]",0,-6,-6
1046,param_13_11,"[0.25, 1.0]","[-1, 0]",0,-2,-1
1047,param_13_11,"[0.5, 1.0]","[-1, 0]",0,-4,-1
1048,param_13_11,"[0.75, 1.0]","[-1, 0]",0,-4,-1
1049,param_13_11,"[1.0, 1.0]","[-1, 0]",0,-4,-1
1050,param_13_11,"[0.0, 0.0]","[0, -1]",0,0,-12
1051,param_13_11,"[0.25, 0.0]","[0, -1]",0,0,-7
1052,param_13_11,"[0.5, 0.0]","[0, -1]",0,-2,-7
1053,param_13_11,"[0.75, 0.0]","[0, -1]",0,-2,-7
1054,param_13_11,"[1.0, 0.0]","[0, -1]",0,-2,-7
1055,param_13_11,"[0.0, 0.25]","[0, -1]",-0.5,4,-6
1056,param_13_11,"[0.25, 0.25]","[0, -1]",-0.5,0,-2
1057,param_13_11,"[0.5, 0.25]","[0, -1]",-0.5,0,0
1058,param_13_11,"[0.75, 0.25]","[0, -1]",-0.5,0,0
1059,param_13_11,"[1.0, 0.25]","[0, -1]",-0.5,0,0
1060,param_13_11,"[0.0, 0.5]","[0, -1]",0,0,0
1061,param_13_11,"[0.25, 0.5]","[0, -1]",0,0,-1
1062,param_13_11,"[0.5, 0.5]","[0, -1]",0,6,5
1063,param_13_11,"[0.75, 0.5]","[0, -1]",0,6,5
1064,param_13_11,"[1.0, 0.5]","[0, -1]",0,6,5
1065,param_13_11,"[0.0, 0.75]","[0, -1]",0,0,0
1066,param_13_11,"[0.25, 0.75]","[0, -1]",0,0,-1
1067,param_13_11,"[0.5, 0.75]","[0, -1]",0,6,5
1068,param_13_11,"[0.75, 0.75]","[0, -1]",0,6,5
1069,param_13_11,"[1.0, 0.75]","[0, -1]",0,6,5
1070,param_13_11,"[0.0, 1.0]","[0, -1]",0,0,0
1071,param_13_11,"[0.25, 1.0]","[0, -1]",0,0,-1
1072,param_13_11,"[0.5, 1.0]","[0, -1]",0,6,5
1073,param_13_11,"[0.75, 1.0]","[0, -1]",0,6,5
1074,param_13_11,"[1.0, 1.0]","[0, -1]",0,6,5
1075,param_13_11,"[0.0, 0.0]","[0, 0]",0,0,-12
1076,param_13_11,"[0.25, 0.0]","[0, 0]",0,0,-7
1077,param_13_11,"[0.5, 0.0]","[0, 0]",0,-2,-7
1078,param_13_11,"[0.75, 0.0]","[0, 0]",0,-2,-7
1079,param_13_11,"[1.0, 0.0]","[0, 0]",0,-2,-7
1080,param_13_11,"[0.0, 0.25]","[0, 0]",-0.5,0,-6
1081,param_13_11,"[0.25, 0.25]","[0, 0]",-0.5,0,-2
1082,param_13_11,"[0.5, 0.25]","[0, 0]",-0.5,0,0
1083,param_13_11,"[0.75, 0.25]","[0, 0]",-0.5,0,0
1084,param_13_11,"[1.0, 0.25]","[0, 0]",-0.5,0,0
1085,param_13_11,"[0.0, 0.5]","[0, 0]",0,-6,-6
1086,param_13_11,"[0.25, 0.5]","[0, 0]",0,-1,-1
1087,param_13_11,"[0.5, 0.5]","[0, 0]",0,0,-1
1088,param_13_11,"[0.75, 0.5]","[0, 0]",0,0,-1
1089,param_13_11,"[1.0, 0.5]","[0, 0]",0,0,-1
1090,param_13_11,"[0.0, 0.75]","[0, 0]",0,-6,-6
1091,param_13_11,"[0.25, 0.75]","[0, 0]",0,-1,-1
1092,param_13_11,"[0.5, 0.75]","[0, 0]",0,0,-1
1093,param_13_11,"[0.75, 0.75]","[0, 0]",0,0,-1
1094,param_13_11,"[1.0, 0.75]","[0, 0]",0,0,-1
1095,param_13_11,"[0.0, 1.0]","[0, 0]",0,-6,-6
1096,param_13_11,"[0.25, 1.0]","[0, 0]",0,-1,-1
1097,param_13_11,"[0.5, 1.0]","[0, 0]",0,0,-1
1098,param_13_11,"[0.75, 1.0]","[0, 0]",0,0,-1
1099,param_13_11,"[1.0, 1.0]","[0, 0]",0,0,-1
1100,param_13_12,"[0.0, 0.0]","[-1, -1]",0,0,-12
1101,param_13_12,"[0.25, 0.0]","[-1, -1]",0,0,-12
1102,param_13_12,"[0.5, 0.0]","[-1, -1]",0,0,-6
1103,param_13_12,"[0.75, 0.0]","[-1, -1]",0,0,-6
1104,param_13_12,"[1.0, 0.0]","[-1, -1]",0,0,-6
1105,param_13_12,"[0.0, 0.25]","[-1, -1]",-0.5,4,-6
1106,param_13_12,"[0.25, 0.25]","[-1, -1]",-0.5,4,-6
1107,param_13_12,"[0.5, 0.25]","[-1, -1]",-0.5,0,-6
1108,param_13_12,"[0.75, 0.25]","[-1, -1]",-0.5,0,-6
1109,param_13_12,"[1.0, 0.25]","[-1, -1]",-0.5,0,-6
1110,param_13_12,"[0.0, 0.5]","[-1, -1]",0,0,0
1111,param_13_12,"[0.25, 0.5]","[-1, -1]",0,0,0
1112,param_13_12,"[0.5, 0.5]","[-1, -1]",0,0,11
1113,param_13_12,"[0.75, 0.5]","[-1, -1]",0,0,11
1114,param_13_12,"[1.0, 0.5]","[-1, -1]",0,0,11
1115,param_13_12,"[0.0, 0.75]","[-1, -1]",0,0,0
1116,param_13_12,"[0.25, 0.75]","[-1, -1]",0,0,0
1117,param_13_12,"[0.5, 0.75]","[-1, -1]",0,0,11
1118,param_13_12,"[0.75, 0.75]","[-1, -1]",0,0,11
1119,param_13_12,"[1.0, 0.75]","[-1, -1]",0,0,11
1120,param_13_12,"[0.0, 1.0]","[-1, -1]",0,0,0
1121,param_13_12,"[0.25, 1.0]","[-1, -1]",0,0,0
1122,param_13_12,"[0.5, 1.0]","[-1, -1]",0,0,11
1123,param_13_12,"[0.75, 1.0]","[-1, -1]",0,0,11
1124,param_13_12,"[1.0, 1.0]","[-1, -1]",0,0,11
1125,param_13_12,"[0.0, 0.0]","[-1, 0]",0,0,-12
1126,param_13_12,"[0.25, 0.0]","[-1, 0]",0,0,-12
1127,param_13_12,"[0.5, 0.0]","[-1, 0]",0,0,-6
1128,param_13_12,"[0.75, 0.0]","[-1, 0]",0,0,-6
1129,param_13_12,"[1.0, 0.0]","[-1, 0]",0,0,-6
1130,param_13_12,"[0.0, 0.25]","[-1, 0]",-0.5,0,-6
1131,param_13_12,"[0.25, 0.25]","[-1, 0]",-0.5,0,-6
1132,param_13_12,"[0.5, 0.25]","[-1, 0]",-0.5,0,-6
1133,param_13_12,"[0.75, 0.25]","[-1, 0]",-0.5,0,-6
1134,param_13_12,"[1.0, 0.25]","[-1, 0]",-0.5,0,-6
1135,param_13_12,"[0.0, 0.5]","[-1, 0]",0,-6,-6
1136,param_13_12,"[0.25, 0.5]","[-1, 0]",0,-6,-6
1137,param_13_12,"[0.5, 0.5]","[-1, 0]",0,-4,-6
1138,param_13_12,"[0.75, 0.5]","[-1, 0]",0,-4,-6
1139,param_13_12,"[1.0, 0.5]","[-1, 0]",0,-4,-6
1140,param_13_12,"[0.0, 0.75]","[-1, 0]",0,-6,-6
1141,param_13_12,"[0.25, 0.75]","[-1, 0]",0,-6,-6
1142,param_13_12,"[0.5, 0.75]","[-1, 0]",0,-4,-6
1143,param_13_12,"[0.75, 0.75]","[-1, 0]",0,-4,-6
1144,param_13_12,"[1.0, 0.75]","[-1, 0]",0,-4,-6
1145,param_13_12,"[0.0, 1.0]","[-1, 0]",0,-6,-6
1146,param_13_12,"[0.25, 1.0]","[-1, 0]",0,-6,-6
1147,param_13_12,"[0.5, 1.0]","[-1, 0]",0,-4,-6
1148,param_13_12,"[0.75, 1.0]","[-1, 0]",0,-4,-6
1149,param_13_12,"[1.0, 1.0]","[-1, 0]",0,-4,-6
1150,param_13_12,"[0.0, 0.0]","[0, -1]",0,0,-12
1151,param_13_12,"[0.25, 0.0]","[0, -1]",0,0,-12
1152,param_13_12,"[0.5, 0.0]","[0, -1]",0,-3,-6
1153,param_13_12,"[0.75, 0.0]","[0, -1]",0,-3,-6
1154,param_13_12,"[1.0, 0.0]","[0, -1]",0,-3,-6
1155,param_13_12,"[0.0, 0.25]","[0, -1]",-0.5,4,-6
1156,param_13_12,"[0.25, 0.25]","[0, -1]",-0.5,4,-6
1157,param_13_12,"[0.5, 0.25]","[0, -1]",0,2,-6
1158,param_13_12,"[0.75, 0.25]","[0, -1]",0,2,-6
1159,param_13_12,"[1.0, 0.25]","[0, -1]",0,2,-6
1160,param_13_12,"[0.0, 0.5]","[0, -1]",0,0,0
1161,param_13_12,"[0.25, 0.5]","[0, -1]",0,0,0
1162,param_13_12,"[0.5, 0.5]","[0, -1]",0,4,11
1163,param_13_12,"[0.75, 0.5]","[0, -1]",0,4,11
1164,param_13_12,"[1.0, 0.5]","[0, -1]",0,4,11
1165,param_13_12,"[0.0, 0.75]","[0, -1]",0,0,0
1166,param_13_12,"[0.25, 0.75]","[0, -1]",0,0,0
1167,param_13_12,"[0.5, 0.75]","[0, -1]",0,4,11
1168,param_13_12,"[0.75, 0.75]","[0, -1]",0,4,11
1169,param_13_12,"[1.0, 0.75]","[0, -1]",0,4,11
1170,param_13_12,"[0.0, 1.0]","[0, -1]",0,0,0
1171,param_13_12,"[0.25, 1.0]","[0, -1]",0,0,0
1172,param_13_12,"[0.5, 1.0]","[0, -1]",0,4,11
1173,param_13_12,"[0.75, 1.0]","[0, -1]",0,4,11
1174,param_13_12,"[1.0, 1.0]","[0, -1]",0,4,11
1175,param_13_12,"[0.0, 0.0]","[0, 0]",0,0,-12
1176,param_13_12,"[0.25, 0.0]","[0, 0]",0,0,-12
1177,param_13_12,"[0.5, 0.0]","[0, 0]",0,0,-6
1178,param_13_12,"[0.75, 0.0]","[0, 0]",0,0,-6
1179,param_13_12,"[1.0, 0.0]","[0, 0]",0,0,-6
1180,param_13_12,"[0.0, 0.25]","[0, 0]",-0.5,0,-6
1181,param_13_12,"[0.25, 0.25]","[0, 0]",-0.5,0,-6
1182,param_13_12,"[0.5, 0.25]","[0, 0]",0,5,-6
1183,param_13_12,"[0.75, 0.25]","[0, 0]",0,5,-6
1184,param_13_12,"[1.0, 0.25]","[0, 0]",0,5,-6
1185,param_13_12,"[0.0, 0.5]","[0, 0]",0,-6,-6
1186,param_13_12,"[0.25, 0.5]","[0, 0]",0,-6,-6
1187,param_13_12,"[0.5, 0.5]","[0, 0]",0,2,-6
1188,param_13_12,"[0.75, 0.5]","[0, 0]",0,2,-6
1189,param_13_12,"[1.0, 0.5]","[0, 0]",0,2,-6
1190,param_13_12,"[0.0, 0.75]","[0, 0]",0,-6,-6
1191,param_13_12,"[0.25, 0.75]","[0, 0]",0,-6,-6
1192,param_13_12,"[0.5, 0.75]","[0, 0]",0,2,-6
1193,param_13_12,"[0.75, 0.75]","[0, 0]",0,2,-6
1194,param_13_12,"[1.0, 0.75]","[0, 0]",0,2,-6
1195,param_13_12,"[0.0, 1.0]","[0, 0]",0,-6,-6
1196,param_13_12,"[0.25, 1.0]","[0, 0]",0,-6,-6
1197,param_13_12,"[0.5, 1.0]","[0, 0]",0,2,-6
1198,param_13_12,"[0.75, 1.0]","[0, 0]",0,2,-6
1199,param_13_12,"[1.0, 1.0]","[0, 0]",0,2,-6
1200,param_13_13,"[0.0, 0.0]","[-1, -1]",0,0,-12
1201,param_13_13,"[0.25, 0.0]","[-1, -1]",0,4,-7
1202,param_13_13,"[0.5, 0.0]","[-1, -1]",0,-8,-7
1203,param_13_13,"[0.75, 0.0]","[-1, -1]",0,-8,-7
1204,param_13_13,"[1.0, 0.0]","[-1, -1]",0,-8,-7
